1,cool dentist doesn't give a shit about patients' flossing
0,tig notaro discusses her amazing topless performance with conan
0,white house: it's 'highly inappropriate' for journalists to criticize a general
0,ted cruz runs first ad of 2016 presidential cycle on easter weekend
1,laid-back company allows employees to work from home after 6 p.m.
1,point of story apparently that man ate at restaurant
0,a celebrity's outlandish interior design request
0,let them eat cake!
0,there are a lot more jobs. but that isn't helping democrats for one key reason.
0,will puerto rico be the prequel to global post-climate change dystopia?
1,console wars heat up as zenith unveils gamespace pro
0,lgbt christians speak out: "love the sinner
0,#trumphair is the hilarious hashtag our country deserves
0,20 flattering blazers that will fit over big busts
0,dustin lance black calls 'bullsh*t' on hollywood's view of trans actors
1,report: it would probably be nice having friends
0,mindful mantras for teachers
1,staples adds 'staff picks' section
0,leaked report: jerusalem at boiling point
0,stolen moment of the week: andy ofiesh and kaytlin bailey at the creek and the cave
0,watch how mountains of trash spread across the u.s. over 100 years
0,bette midler might have the best take on 'batman v superman'
0,breathe: raising the voice of justice
0,thomas whitby's ascent as a connected educator
0,cindy crawford and her look-alike family show support at charity event
1,eddie vedder finally goes away
0,reporters storm san bernardino shooters' home like a pack of vultures
1,divorced friend burning through new hobbies at unsustainable rate
1,report: gop tax bill supported by majority of americans currently suffocating wealthy benefactor with pillow
1,beekeeper slowly becoming bee hoarder
0,speak up and give back if you want the economy to improve
0,5 life lessons i learned from holding a garage sale
0,10 super chic holiday party ideas you'll wish you thought of first
0,u.s.-trained syria rebels hand over equipment to al qaeda affiliate
1,failure to get into private college to be most financially responsible act of 17-year-old's life
1,man embarrassed thinking about every opinion he's ever articulated
0,what it feels like to see for the first time at age 49
0,carrie fisher calls controversy over princess leia bikini toys 'stupid'
0,11 excellent books in the brand new kirkus collections
0,hundreds of goats invade berkeley
1,man's neuroses really putting genuine compliment through the wringer
1,white house infested with bedbugs after biden brings in recliner off the curb
0,5 reasons retirees need vacations too
1,cheney wows sept. 11 commission by drinking glass of water while bush speaks
1,officials unveil plan to convert underused senate chamber into storage facility
0,uber targeted rival lyft drivers with "hell" program
1,uptight matron enjoys handful of pills
0,obama readies for his big whcd night
1,23andme forensic kit informs customer what crimes he's committed
1,5-year-old feels like she just wasted whole carousel ride waving to dad
1,nasa delays shuttle launch out of sheer habit
0,guy moonwalks through 27 european landmarks
1,first-grader reeks of urine
0,'not racist' guy says honoring mlk will make him show 'racist ways'
1,american girl recalls 50
0,2017: silent no longer
0,we need a president who will continue obama's climate legacy -- not destroy it
0,trump turns miners' lives into a game of russian roulette
0,5 indefensible tweets from the nra since the oregon gun massacre
1,man abuses child quietly out of respect for other diners
0,the challenge of grief
1,single-parent families get 'a' rating 
0,planned parenthood offers virtual visits
0,mitch mcconnell says americans won't tolerate democrats blocking supreme court nominations
1,illinois supreme court deems rahm emanuel sleazy enough to run for mayor of chicago
0,will smith and alfonso ribeiro had a 'fresh prince' reunion
0,john avildsen
0,bernie sanders to discuss gun law with parents of aurora shooting victim
0,republicans argue whether obamacare repeal-and-delay strategy will work
0,california governor says mitch mcconnell's pro-coal effort 'borders on the immoral'
0,north carolina community takes on anti-muslim activist
1,woman fulfills manifest destiny of hardwood floor throughout home
1,kids love when mom sad enough to just order pizza
1,u.s. capitol cleaning turns up long-lost constitution
0,immigrants
1,obama reminds nation that he's taking personal day next friday
0,senators target the 'many-headed dragon' of climate change denial
1,nbc admits to never actually making an episode of 'chuck'
1,hope hicks praying she not still in same shitty job by time she hits 30
1,historical archives: humor in shackles
0,mark wahlberg prays god will forgive him for this movie role
1,area veal calf is totally cramped!
0,donald trump revels in recounting the 'very good towels' he threw to hurricane victims
0,microsoft's solitaire is turning 25!
1,everything you worked so hard for lying in splinters at your feet
1,philandering string theorist can explain everything
0,men's mental health demands male friendship
0,huffpost rise: what you need to know on april 8
1,peeping tom tired of watching people watch television
0,should you marry that guy?
0,ruth bader ginsburg: abortion restrictions mostly hurt poor women
1,usda rolls out new school brunch program for wealthier school districts
0,texas bill would allow obs to withhold information from pregnant women
1,area man committed to being spicy food guy
0,our cross to bear
0,a taste of proper fun: bermuda
0,rightist critics of pope francis
0,should you be wearing underwear with your workout leggings?
0,matthew mcconaughey once faked an australian accent for an entire year
0,watch the 2016 democratic national convention live
1,olay introduces new line of pre-moisturized skin
0,does obstruction of justice trump possible russian collusion?
0,huffpost rise: what you need to know on march 11
0,jimmy fallon announces new children's book
0,olympic thrills
1,overworked pajama bottoms pray owner gets job soon
0,pope francis says his time as pope will be short
1,study: coffee drinkers at far higher risk of having mug crash to floor in slow motion after hearing their father is dead
0,what gets lost when a real murder becomes an entertainment craze
0,migrant children
1,epa to drop 'e
0,not forgotten: the health and rights of rohingya women and girls
1,mad lib filled with swears
1,willow rented
0,medical professionals fact-check 'grey's anatomy' sex scenes
0,businesses training to be alzheimer's friendly
1,'95-'96 prayers finally answered
0,officer's life saved when he shoots bullet directly into suspect's gun
0,gop senator: my family went from 'cotton to congress in a lifetime'
1,geopolitical balance of power somehow unaffected by death of princess
1,guy's entire job just asking people if they have time for a quick chat
1,breakup letter taped to baby
0,sea lion rescued from santa barbara oil spill dies at seaworld
0,illustrators depict the everyday items giving hope to child refugees
0,your backyard burgers are bursting with gross bacteria
0,where to find the duchess of cambridge's birth announcement dress
0,michael phelps recreates his 'angry michael phelps face' on 'the tonight show'
1,parents' password a grotesque combination of children's names
1,man wistfully looks around website he hasn't visited for 30 minutes
0,how one mom taught her 7-year-old daughter to accept her natural beauty
0,iran counts votes after big turnout in presidential election
1,baby boring
1,2024 financial collapse passes house 258-159
1,study: this descended from wolves
0,mystery as five czech tourists disappear in lebanese wine country
1,deeply held conviction immediately dropped after friend half-heartedly disagrees
1,pictures of smiling group of people taken where john lennon was murdered
1,merger of advertising giants brings together largest collection of people with no discernible skills
1,transportation secretary calls for $200 billion in funding to repair nation's rickety wooden bridges
0,jonathan rhys meyers apologizes after troubling photos emerge
1,several probably killed in shooting
0,city offers free pot for the poor
1,area russian to hug you
0,despite regional differences
1,doctors no closer to cure for old-person smell
1,'brain games' recalls thousands of defective word puzzles that gave users alzheimer's
1,nationwide sympathy pours in for traumatized cnn town hall survivor
0,want a simpler tax code? sure
0,my white inheritance
1,jim lehrer forced to report on his own botched debate moderator performance on tonight's 'newshour'
0,appeals court blocks d.c. gun law restricting concealed carry
0,television's nerdiest indian gets real
0,colorado congressman hangs on after splitting with donald trump
0,woman survives 7-story plunge from parking garage in bmw
0,what's working to reduce obesity?
1,6th-grade teacher seen making out with gamestop dude
1,nasa acquires moon for kennedy space center exhibit
0,fear is just one big joke
1,local radio station has got some doobie brothers coming up for you
1,world's fattest town makes
1,report: most effective marketing technique still giving out little versions of product
1,san andreas fault feels terrible for what it's about to do
0,'catfishing' over love interest might have spurred uva gang-rape debacle
1,trump casually informs pence he going to make one or two appearances during speech
0,donald trump's latest attempt to repeal obamacare makes seth meyers sick
0,it seems 'the walking dead' season 8 trailer just trolled everyone
0,ivanka trump goofs up on tax law in her televised boast
0,newspaper formally apologizes to wookiees for a 40-year-old 'star wars' mistake
0,ernie hudson reportedly joins bill murray and dan aykroyd in 'ghostbusters' reboot
0,donald trump is doing the gop no favors among latinos
0,google introduces a new way to screen telemarketers
1,once-adventurous salmon can't believe she ended up moving back to birthplace
0,7 strategies for lasting fat loss
0,school for crime
0,building a child's self esteem on stage and off
1,guy 'just giving you a hard time' truly despises you
0,a fan got a tattoo of jose bautista's bat flip
0,guantanamo defense lawyers in 9/11 trial aren't under fbi investigation
0,how bush was blindsided by trump
0,the january jobs report in pictures
0,nate silver is unskewing polls -- all of them -- in trump's direction
0,afro-textured hair: beautiful and magical or nappy heads in need of perminators?
0,patriotic betrayal in the 1960s -- when the cia turned students into spies
0,ebola
0,why u.s. allies in the middle east should be alarmed by north korea
0,keith olbermann asks if we should give 'president-elect p***y-grabber' a chance
1,area man self-conscious about all the wrong things
1,teary-eyed student loan officers proudly watch as $200
0,u.s-backed syrian rebels' pleas for help likely to go unanswered
1,mlb season ends over 200 days early after new rules speed up games way too much
1,homeless child apparently unaware he lives in nanny state
1,make-a-reasonable-request foundation provides sick child with decent seats to minnesota timberwolves game
1,bannon's cyst finally ruptures
0,the 'dead poets society' spoof on 'saturday night live' was a gory bloodfest
0,trump loved 'excellent actress and fine person' meryl streep in 2015
1,depressed businessman takes 16 power naps a day
0,does political correctness work?
1,personals ad takes hardline anti-fatties stance
0,scotland's parliament backs new independence referendum
0,so long
1,panicking mitch mcconnell shoves entire senate healthcare bill into mouth as democrat walks past
1,cdc study finds decrease in oral sex among teens when researchers are observing
1,rapidly swelling man may contain traces of peanuts
1,quirky restaurant's bathroom had better fucking deliver
0,dad opens up about the tough conversation sparked by water guns
0,wells fargo sued for barring daca recipients from student loans
1,jeopardy! viewer had no idea he knew so much about weasels
0,the olympic committee awards the 2024 games to macron
0,tyler
1,out of respect for families
1,ape's tits incredible
1,moral compass lost in woods
0,songs from the big chair gets supersized: chats with tff's roland orzabal & curt smith
0,more charges on the way in connection with baruch college hazing death
0,puerto rico governor calls for cancellation of whitefish contract
1,boyfriend vows to try harder
1,guy looking to feel horrible about aspect of everyday life decides to watch documentary
0,cosby's legal team secures imported jury
1,wildfires force colorado to airlift rocky mountains to safety
0,spring skiing in southern vermont
1,mit researchers discover each other
0,race in america: changing reality by facing it
1,scientists isolate gene simmons
0,new york bomber sought an isis-inspired attack with failed device
1,nurse being treated for ebola impressed with health workers' new gear
0,trump excels at business
1,man needs emotional support only a woman can feign
1,greenspan comes out of retirement for one more interest rate hike
0,here's a deleted 'broad city' scene you've never seen before
1,federal government to be run by cheaper mexican officials
1,overweight man repeatedly introduced to overweight woman at party
0,passengers terrified when engine cover rips off plane bound for hawaii
0,marco rubio makes huge push to gain millennial voters
0,james corden takes 'avengers' stars on an epic hollywood stars tour
0,trump/netanyahu meet: an exercise in fawning
1,ride mis-pimped
0,stripping women of access to health care indirectly ensures republican success
1,report: 32% of prayers deflected off passing satellites
0,people are starving in an iraqi city surrounded by u.s.-backed forces
0,queer icon kate bornstein holds groundbreaking conversation with theda hammel
0,blake griffin is actually not awful at baseball
0,scott walker still won't say whether obama is christian
1,smart shopper only purchases items with 'quality' on the label
0,the gift of choice
1,frustrated sycophant can't figure out what boss wants to hear
1,oh god
1,first report on long-term effects of breakdancing released
0,jon stewart reveals the one thing he'll never do
1,child blissfully unaware of motel swimming pool's sordid past
0,the important reason why we need to embrace creativity
0,stephen hawking: trump's climate policies could turn earth into venus
0,paul pierce accidentally proves la is still a lakers town
0,betsy devos' track record doesn't back up her education promises
0,climate scientists are like 'doomsday street preachers
0,democratic senators urge justice department leadership to protect robert mueller
1,oatmeal variety pack has only 'regular' flavor left
1,twelve more pie-fucking movies in the works
0,iran can reform if it follows in china's footsteps
1,year of law school now mandatory for nation's 25-year-olds
0,how trump's homophobic usda chief scientist pick directly threatens lgbtq people
0,reporter leads rescuers to truck driver trapped in 10 feet of water
0,alec confidential: inside the secretive group's annual conference
0,the 9/11 flag from ground zero is missing
1,134-year-old man attributes longevity to typographical error
1,dad's eyes well up at sight of perfectly packed cooler
1,meaning of dream obvious to everyone else
0,muslim women forced to remove hijab for mugshots file civil rights lawsuit
0,find the love you always wanted in 2015
0,batboy who died in tragic accident remembered
0,bryant gumbel thanked donald trump for nfl rant
1,netanyahu feeling like trip to us to start world war iii went pretty well
0,the one coworker every employee needs
0,a woman as indiana jones? yes
0,'draft biden' super pac releases first ad
1,employee who likens self to tv's 'house' fired
1,ventriloquist dummy crosses line in suggesting partner is actual dummy
1,exhausted paul giamatti to paul giamatti from home today
1,congress reassures nervous zuckerberg they won't actually do anything about this
1,gender of person in ronald mcdonald costume unclear
1,romney stares uncomprehendingly at $1 bill
0,group files complaint against judge who sentenced man to marry girlfriend
1,special 'framers' cut' of constitution to feature five deleted amendments
1,company flat-out asks female candidate how much mileage they can get out of her before she has baby
0,nordstrom stopped carrying ivanka trump because no one was buying it
1,local neurotic to undergo invasive 32
1,woman who drinks 6 cups of coffee per day trying to cut down on blue light at bedtime
1,handlers constantly reminding gingrich to stay on uninspiring
0,what selma blair's 'outburst' teaches us about mixing pills and alcohol
0,after celebrating: the hard work of lgbt equality continues
0,how i embraced the winter blahs
0,obama believes black lives matter
0,when politicians struggle to find a pathway to peace
1,32-year-old actress dies of old age
0,watch a new scene and promo from 'the walking dead' season 6
0,a painter searches for a more interconnected vision of humanity
1,nation finds solace in knowledge candidates taking years off own lives by running for president
0,joan rivers defends israel with an analogy all her own
0,stop freaking out about cellulite: the simple question you didn't think to ask
0,4 business mistakes i'll never make again
1,last month apparently women's history month
1,expiration of contract allows fergie to put on pair of pants for first time in 5 years
0,tufts' nutrition experts answer your questions on the benefits of berries
0,saudi prince flogged in court-ordered punishment
0,the return to basics in education. did we ever leave?
0,this adult take on a classic children's hairstyle is a must
0,americans aren't always as divided on gun control as it seems
1,makeshift opinion thrown together from viewpoint currently dominating conversation
0,quiz: does your home look better than you?
0,a starry night of gershwin by the philadelphians
0,new google project delivers critical info to refugees' smartphones
1,most humiliating experience of man's life on dvd march 6
1,calm sense of impending violence returns to middle east as ceasefire brokered
1,'avengers' sequel picks up where first film's profits left off
0,first nighter: choreographer christopher wheeldon sparks the gershwins' 'an american in paris'
0,does fashion need more for-women
1,woman still holding onto hope that toxic friendship could blossom into a toxic relationship
0,residents describe terrifying escape from london apartment block fire
0,knowing three letters saved my life
0,prison teaches beekeeping to inmates and it's all the buzz
1,dinty moore breaks long silence on terrorism with full-page ad
0,trump too lazy and 'indifferent' to hurt allies by sharing intel
0,is music dead? (thoughts on the music industry after sxsw 2015)
0,hydraulic press proves that diamonds are sadly not forever
0,the one thing all personal trainers tell their clients to do more of
0,president obama weighs in on oscars controversy
0,this is what we call extreme biking
0,how climate change is intensifying hurricane joaquin
1,son of edward r. murrow says father 'real dirtbag' compared to onion reporters
1,biden clenches plastic beer cup in teeth to free hands for clapping
0,hillary's last ditch effort - the final speech
1,new debate rules allow for one 15-second strangulation
0,sophie from 'the holiday' is all grown up
0,george w. bush throws shade at donald trump
0,3 miami dolphins players kneel during anthem
0,meet the millennial men who love hillary clinton
0,could gucci's clueless co-opting of queercore inspire new resistance?
1,wedding album off to bizarre start with photo of 2 acorns floating in glass of water
0,report: espn suspends another host for domestic violence comments
0,superfood cookie dough bites sound too good to be true
0,fake melania trump dreams of day she'll retire role as donald's wife on 'colbert'
0,traveling in britain during a transit strike? log on to twitter.
1,baby doesn't realize it's a white supremacist yet
1,charles schulz estate releases hundreds of rare
1,dinner theater play reworked to push chicken special
0,attention: sports fans!
0,russia calls syria gas attack a 'monstrous crime
0,ruby rose and what makes gender non-conforming 'sexy' (or not)
0,donald trump's lawyer claims president was never told about son's russia meeting
1,area man's hairstyle history eerily mirrors kevin bacon's
1,cozy little out-of-the-way place opens 12th location
0,25 heartwarming holiday proposals that are worthy of a champagne toast
1,report: fbi learns of plot to download old school
0,pope francis to give historic address to congress
1,man pushed off plate of chicken wings by larger male
0,why your happiest day at work was 5 years ago
1,blindfolded clinton invites debate coaches to attack her with talking points from all sides
1,loft discussed at loft party
1,area man got so wasted and abusive last night
0,five reasons to love fashion designer bibhu mohapatra
0,'jessica jones' uses superheroes to expose the terror of domestic abuse
0,has d-day arrived for cuba?
0,you're 10 days away from more happiness
1,second amendment a little creeped out by how obsessed americans are with it
1,'the onion' is canceling our 15-second web video featuring kevin spacey
0,texas high school coach allegedly told black students 'i'm going to hang you in that tree'
0,man tries to set a fire aboard plane in china
0,trump's immigration proposals would change the identity of america
1,biden's ebay feedback rating dips below 35 percent
1,report: more u.s. families living with multiple generations of xbox under one roof
0,how many glasses of wine does it take to ruin your diet?
0,retired police chief says he was unlawfully detained at jfk airport
0,the spirit that drove us to civil war is back
0,comedian tracey ullman: 'we just need more women in the studio system'
1,chicago out of names for subdivisions
0,donald trump says peace in the middle east is 'one of the toughest deals'
1,bloodied
1,'this is a pointless trip
0,nancy pelosi
1,joint chiefs chairman pretty sure he could pull off junta if he really wanted to
0,alabama native channing tatum encourages followers not to vote for roy moore
0,7 signs a home seller may be hiding something
1,kid with cancer hopes to realize dream of meeting competent oncologist
1,farberware releases new nonstick eggs
0,london's new mayor: i won't be able to visit the u.s. if donald trump wins
0,what is a 'male body'?
0,make every democratic senator filibuster gorsuch
0,hilarious moms lament never being in family photos
1,politicians ignoring the dangers of jowl implants
1,personal philosophy stolen from martin luther king jr.
1,best
0,sean bean's most memorable death wasn't 'lord of the rings'
0,principal: adding lgbt club would 'create bullying'
0,this is how thousands are getting ready for the people's climate march
0,how has digitization affected my personal life & environment so far?
0,mr. obama
1,internet crashes as billions of people go online to purchase the onion's latest book
0,the 6 secrets of self-control
0,father of muslim american war hero to trump: 'you have sacrificed nothing'
0,amazon signs lease for possible store in manhattan
0,study finds women who want abortions are often given misleading information
1,terrier bravely defends family from squeak
0,queer film explores long-term relationships in the age of the single
1,stretch of highway learns it was adopted
0,midnight tea party in los angeles on 12/20
0,blue whale found dead on northern california beach likely struck by ship
0,think going on a diet is harmless? think again.
0,report: nsa's intercepted data mostly not from intended targets
1,farmer chases fifth wedding party out of barn this month
0,stinging for the fences: bees swarm padres training camp again
0,telling our medicine story
1,retirees speak out on crucial lawn care issues
0,am i the only virgin in college?
1,'very special' constitutional amendment to take on alcoholism
0,this is not your grandma's first brexit
0,here's what actually happens to the money in wishing wells
0,ted cruz: the media salivates when criminals are republican
1,getting randomly picked to make half-court shots now best way to earn living
1,seedless watermelon coming to grips with fact it'll never be able to have kids
0,danny cortez is a dangerous man
0,australian politician proposes to partner during same-sex marriage debate
0,leadership and transparency 2015: the social media imperative
1,report: there just something dark and intriguing about man with serious personality disorder
1,girlfriend loves spending 'alone time' with you
1,baseball season rumored to be underway
1,girlfriend's cat choked a little
0,state facing lawsuit over controversial law nullifying all federal gun regulations
1,30 percent of india's population now under twisted wreckage
0,a wrenching new ferguson documentary asks: how can we start a revolution?
0,'neo-nazi' teen charged with killing girlfriend's parents after they reported him
1,white house graciously accepts saudi prince's thank-you gift of severed yemeni head
1,child entertained for 5 minutes by plastic toy that will take 1
1,attorney
0,20 reasons you're so lucky to have a big sister (especially as a young woman!)
0,'no blue
1,ford: new f-150 pickup truck capable of crushing a big turtle in one go
0,tolerance for women and girls in afghanistan
0,'new hampshire' episode 3: how the heroin crisis is bleeding into the primary
1,man worried favorite jedi died after seeing 'obi-wan kenobi' trending
0,ben affleck makes first public appearance since split with jennifer garner
0,class of 2014: tips for renting your first post-grad apartment
1,national board of steve jaskoviak requests $10 billion bailout
1,area man proud of blood type
0,ashley graham's new swimwear line uses unedited paparazzi photos
1,spelling bee champion returns to school a hero
0,brexit prompts calls from other nations to leave eu
0,everyone thinks this is lady gaga's character in 'american horror story'
1,no one in family sure who trip to arboretum is geared toward
0,bullying prevention: the power of empathy
1,mitt romney frantically running around ohio smiling and waving
0,sunday roundup
1,study: 'hangin' in there' best one can now feel
0,former cia officials give turkish coup plotters advice on cnn
0,creating a chemically-free home is easier and cheaper than you think
1,freelancer loves being able to barely scrape by livelihood on own schedule
0,obama: joe biden's got 'his own decisions to make' about 2016
0,6 things you need to know about the nation's strictest medical weed law
1,flustered mathematician unable to recommend good number
0,thousands march in france over the murder of an 85-year-old holocaust survivor
1,pool noodle has another season in her
0,strangely compelling 'shybot' roams california desert avoiding humans
0,hear social media obsessed teen's reaction when her parents take away phone
1,perky optimist brings joy everywhere she leaves
0,'star wars' gopro video shows what it's like to be a jedi in battle
1,burglar hiding in pistorius' bathroom figures now probably his best chance to escape
1,text history with mom a succinct chronology of relatives' hospital visits
0,bikini-clad britney spends spring break with her sons
0,is ukraine fascist?
0,three generations of love stories
1,aides clip toenails
0,what our grieving family needs from loved ones this holiday season
0,savage attack on oasis of calm in dhaka shakes expat community
0,syrian rebels to exit aleppo as truce begins
1,new tech-support caste arises in india
1,epa unveils plan to improve conditions for nation's sludge
1,scientists develop new extra-sloppy peach
0,the army tells its soldiers to get some sleep
1,horrible pack of theme-restaurant waitresses alerted of patron's birthday
1,supreme court debuts new spaghetti strap sun-robes for spring
0,trump
1,male gaze falls on buffalo chicken bites
1,wolf pack fails to raise orphaned infant
0,of course dick morris might join the trump campaign
0,6 incredible photos that show the world we need to protect
1,43-year-old figured he would've grown out of waving to self on security cameras by now
0,houston woman contracts flesh-eating bacterial infection from harvey floodwaters
1,wedding videographer clearly shooting side project during ceremony
0,you don't have to agree with donald trump to be upset about trade policy
1,area man reduced to this
0,what to do when someone gives you a gift and you didn't get them one
1,voyager probe badly damaged after smashing into end of universe
0,lindsey graham's leaked voicemails are very revealing
0,try your hand at making sarah palin's donald trump endorsement even wilder
0,why i'm attending the cop21 climate talks as an educator
0,when i own my sexuality
1,new study finds running for 20 minutes each day could add years of soreness to life
1,nation has heart set on last muffin
0,another sigma nu chapter suspended over offensive remarks about women
1,world's luminaries crowd around 'time' 100 list posted on editor's door
0,can you survive five days on the amazon?
1,police finally make breakthrough in decades-old marijuana possession cold case
0,gunman kills teen
1,obama warns he may cease to exist unless america believes in him
0,why should we celebrate earth day?
0,climate change is taking a toll on farmers' mental health
0,fox host links immigration reform to upcoming ferguson grand jury decision
1,senator brings obscene material to national attention
0,hillary unleashes
1,bus passenger suspects man in next seat might be having conversation with him
1,hillary clinton pleasantly surprised after finding old $20
0,10 biggest myths about being an escort
1,obamacare helps uninsured americans become blindingly enraged at insurance companies
0,lindsey graham warns trump: firing mueller would be 'beginning of the end'
0,trump's department of homeland security is cruelly separating asylum-seeking families
1,dysfunctional family brought together by liquor
1,cafepress.com announces sweeping privacy changes after improperly sharing the t-shirt sizes of millions of americans
0,philando castile's high school classmates award first scholarship in his honor
0,this u.s. district could 'demolish the glass ceiling' in november with first all-female ticket
1,tom delay to pursue corruption in private sector
0,despite social liberalization at home
1,texas schools to no longer teach students about autoerotic asphyxiation
1,ailing castro begins 750
1,tyson foods executives assure critics their chickens physically incapable of walking even if they had room
0,angela bassett set to direct lifetime's 'whitney houston' film
0,empire of destruction
1,guitar-instruction manual has eddie van halen on cover
0,gal gadot surprises college student with first wonder woman scholarship
0,club for growth attacks donald trump with new ads in iowa
1,report: this just the 30th wake-up call woman needed
1,study reveals majority of suicides occur while trying to put fitted sheet on bed
0,hyperrealistic drawings ask viewers to take a closer look at homeless communities
1,student snaps awake upon hearing word 'hydroponics'
1,trump raises $50 million at fundraiser where gop donors get to watch him weep for 2 hours
0,democrats are using social security as a weapon -- against other democrats
0,bill de blasio
0,melissa joan hart explains it all about being a '90s queen
1,sadly
0,in sad
0,democrats score special election upset in wisconsin gop stronghold
0,25 stunning snaps to kick off wedding season
1,nonindigenous larry  crosses state lines
0,8 diy holiday gifts your friends will actually want
0,the 12 craziest outfits celebrities wore in november
1,sara gilbert crush finally starting to subside
0,77% of us feel bad about wasting food
1,presidential debate commission anesthetizes audience to prevent outbursts during debate
1,vatican unveils new pope signal
1,camera crew discreetly trails overweight woman for obesity segment
0,inside paris with an urban explorer
0,'suicide squad' kills box office competition with massive $135.1 million debut
1,update: taylor swift back together with ex-boyfriend christopher dorner
0,huffpost rise morning newsbrief
1,area man not about to tie his shoe when he's 4 blocks away from sitting down
1,god announces plans to shift majority of resources tied up in humanity project to birds
0,laura ingraham learned the hard way she can't do what the boys do at fox news
1,obama turns 50 despite republican opposition
1,gm announces plans to recall driverless car by 2021
1,raving maniac just saying what everyone wants to hear
0,puking statue will make you feel sick -- but you need to look
0,4 must-know facts about clinton wealth
1,report: you know you are a fucking idiot
1,pet winterized
1,pope francis asks congregation if it's okay if they do a low-key easter this year
0,what brexit can mean for travelers in the near future
0,is american democracy doomed?
1,report: freezers in healthy choice corporate offices probably stocked with every kind of healthy choice you could imagine
1,'we're in this together
1,man filled with gratitude at sight of other customer in nice restaurant wearing jeans
1,college roommates to continue bonding process until real friends made
0,woman gives birth to her new (book) baby in hilarious photoshoot
1,catherine zeta-jones happy to see people on internet would still hit that
1,clinton forced to kneel before zod
0,i love my boyfriend
0,father of war hero near tears as he pleads with paul ryan
0,democrats split over opposing government funding bill that doesn't protect dreamers
0,what is a reverse mortgage?
0,'family' groups praise president trump's decision to roll back trans rights
0,scottish leader puts trump on notice in model response to his win
1,single fat kid takes 50 years off jungle gym's life
1,kiddie pool falls into disrepair
0,the sales of the week will make you forget that it's 30 degrees in april
1,whitey bulger verdict interrupted by ben affleck shouting commands from director's chair in balcony
1,glimpse of gene shalit on tv reminds woman it's time for bikini wax
0,kim kardashian is back on the town
0,biting argument over trump may cost man his ear
0,cincinnati campus police had surge in citations against black motorists and pedestrians
0,gina rodriguez is giving trailblazing women the awards show they deserve
0,here's who the obamas invited to the state of the union address
1,local pet store sells living things to just anyone off the street
0,britney spears' abs are your monday morning workout motivation
1,not very good album takes a little while to get into
1,obama supporter has perfectly improbable explanation absolving president from blame for scandals
1,peruvian shockingly knowledgeable about u.s. history
1,damning video surfaces of trump accepting gop nomination for president
0,human rights for hindus remains elusive in some parts of the world
0,with ebola no longer an international emergency
0,reb zalman's unique funeral
1,documentary a scathing indictment of director's filmmaking skills
0,ben carson bizarrely attacks cnn host in hostile interview
1,civilization collapses
1,crush on williams-sonoma employee costing man a fortune
0,here's how to tell if hillary clinton will keep her promises on trade
0,lin-manuel miranda disses donald trump in 'my shot' remix on 'snl'
1,teen accurately describes robert mapplethorpe exhibit as 'gay'
0,arkansas judge accused of trading sentence reductions for sex
0,house republicans are trying to tell the senate what to do with its filibuster
1,partially faded hand stamp undermining everything prosecutor says
1,cash-strapped trump forced to replace eric trump with cheap migrant son
0,dog gives priceless reaction when owner pretends to faint
1,responsible gun owner keeps firearms safely locked away where only he can get them during mental breakdown
1,rex
1,mom reports that hometown actually has a lot going on now
0,six things we learned from the 'mad men' tca panel
1,glitch in country allows citizens to temporarily walk through tables
1,pope francis pardons those who dodged the draft during crusades
1,rich white people get latino guy to do some work for them
1,heart attack a real wake-up call for man's insurance provider
0,why these trump voters are sticking up for an undocumented neighbor
0,syrian refugees are among the obamas' state of the union guests
1,excited cia director can't wait to declassify last night's incredible mission in middle east
1,hillary clinton to nation: 'do not fuck this up for me'
0,trump is officially our president-elect. now what?
0,i'm going to keep smiling
1,phone-sex ad masturbated to for 0 cents a minute
1,'are our nominations diverse enough for you whiny dipshits?' sneers academy president unprovoked after listing nominees
1,condoleezza rice drives halfway to airport before realizing she forgot interpreter
1,museum proudly exhibits picasso shitty enough to be in kansas city
0,gender non-conforming kids caught in the crosshairs of hate
1,spatial skills abandon area man during search for correct tupperware lid
0,alyson stoner opens up about falling in love with a woman
0,discovering the pink petticoat
1,bush urges senate to give alito fair
0,former soldier turned zen monk teaches vets to use mindfulness as body armor
0,tom brady does not want to talk about his 'good friend' trump's gross comments
1,christmas letter ominously makes no mention of the twins
1,elderly woman begins freezing meals husband can eat while she's passed away
1,8 simple rules laugh track replaced with somber string arrangement
0,what self-respecting cop would accept this cake as a bribe?
1,gaunt
0,trump weighs in as costly congressional race heads for a tight finish
0,for 'moonlight' director barry jenkins
1,obama proposes tax increase on meanest 2% of population
0,noose found in african-american history museum exhibit in d.c.
0,maryland is beating most nations in olympic gold medals
0,i couldn't love myself
0,remembering pat conroy through his own words: 6 quotes
1,the media: are they media-obsessed?
0,man dies falling from wall after cops use taser during chase
1,supercuts ceo apologizes for number of customers scalped every month
1,siblings each hoping other one will take care of aging parents someday
1,new study finds best sunscreen is layer of human blood
1,jamie lynn spears loses custody of fetus
0,mesmerizing deep ocean 'symphony' finally identified
0,porsha lands a new gig!
1,epa promotes pulsating black sludge to deputy director
1,life much better thanks to recent elections
0,friday's morning email: the latest in the trump-comey saga
0,'mass mobs' are taking over detroit's catholic churches
0,the key to winning the super bowl: looking good out there?
1,jazzfest performer recognizes audience from last year
0,5 ways to make cocoa more sustainable
